Jantina,Status,Negeri,Salary,House,Years,Housesize,kitchensize,Pecah_dinding,flooring,flooring work,flooring_material,siling,Siling_material,Kabinet Dapur,Design_Cabinet,Jenis_Cabinet,saizbaseunit(ft),saizwallunit(ft),Saiztinggibaseunit(ft),Saiztinggiwallunit (ft),saiztall,Buitin_cabinet,materia_pintukabinet,material_handle,countertop,Materialcountertop,backsplash_wall ,Backplash_wallwork,Material_backsplash,Plumbing,sinki,Elektrik,Wiring_surface,wiring_conceal,Kerja_mengecat,Kos_upah,Kos_keseluruhan
Perempuan,Kahwin,Melaka,"T20 ( > RM 9,619 )",Semi D,20,2600,250,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Laminate,Ya,Siling Kayu,Ya,Linear shape (galley),"Base unit;wall unit;Tall unit(Oven,Microwave)",10,10,3,4,2,Fridge;Oven;Microwave;Stove,MDF Board Panel,Handle Knob,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Berkembar,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,13000,21000
Perempuan,Bercerai,Wilayah Persekutuan,"T20 ( > RM 9,619 )",Semi D,20,3000,300,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Parquet,Ya,Siling composite,Ya,U- shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",12,10,3,4,2,Fridge;Oven;Microwave;Stove,Solid Plywood c/w HPL Laminated (Blockboard),Handle Aluminium Built-in,Ya,Wood Top,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,13678,21564
Perempuan,Bujang,Wilayah Persekutuan,"T20 ( > RM 9,619 )",Semi D,20,3000,300,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Vinyl,Ya,Siling PVC,Ya,Linear shape (galley),"Base unit;wall unit;Tall unit(Oven,Microwave)",10,10,3,4,2,Fridge;Oven;Microwave;Stove,Sibu / Perforated Aluminium,Tictac / Tekan Untuk Buka,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Berkembar,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,13655,21564
Perempuan,Bercerai,Wilayah Persekutuan,"T20 ( > RM 9,619 )",Semi D,20,3400,350,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling Kayu,Ya,Linear shape (galley),"Base unit;wall unit;Tall unit(Oven,Microwave)",12,9,3,4,2,Fridge;Oven;Microwave;Stove,Melamine,Handle Aluminium Built-in,Ya,Solid Surface,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Berkembar,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,14087,23765
Lelaki,Bercerai,Wilayah Persekutuan,"T20 ( > RM 9,619 )",Semi D,20,3500,350,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Laminate,Ya,Siling Kayu,Ya,L inear shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",10,10,3,4,2,Fridge;Oven;Microwave;Stove,Melamine,Handle Hidden,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Berkembar,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,13000,24098
Perempuan,Bujang,Wilayah Persekutuan,"T20 ( > RM 9,619 )",Semi D,20,3700,350,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling kapur/siling plaster,Ya,Island,"Base unit;wall unit;Tall unit(Oven,Microwave)",12,10,3,4,2,Fridge;Oven;Microwave;Stove,Solid Plywood c/w HPL Laminated (Blockboard),Handle Hidden,Ya,Kompacplus (Jenama Table Top),Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Tiles,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,14000,24999
Perempuan,Kahwin,Wilayah Persekutuan,"T20 ( > RM 9,619 )",Semi D,20,4200,460,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Marmar atau Granit (Natural Stones),Ya,Siling kapur/siling plaster,Ya,U- shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",14,14,3,4,2,Fridge;Oven;Microwave;Stove,MDF Board Panel,Handle Aluminium Built-in,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Berkembar,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,16987,29087
Perempuan,Kahwin,Wilayah Persekutuan,"T20 ( > RM 9,619 )",Semi D,30,3900,390,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Vinyl,Ya,Siling gantung,Ya,Linear shape (galley),"Base unit;wall unit;Tall unit(Oven,Microwave)",12,12,3,4,2,Fridge;Oven;Microwave;Stove,Solid Wood,Tictac / Tekan Untuk Buka,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Berkembar,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,15098,25098
Perempuan,Bercerai,Wilayah Persekutuan,"T20 ( > RM 9,619 )",Semi D,10,4200,500,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling kapur/siling plaster,Ya,G- Shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",14,12,3,4,2,Fridge;Oven;Microwave;Stove,Solid Plywood c/w HPL Laminated (Blockboard),Tictac / Tekan Untuk Buka,Ya,Wood Top,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Tiles,Ya,Sinki Berkembar,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,18099,30436
Perempuan,Bercerai,Melaka,"T20 ( > RM 9,619 )",Apartmen,20,1600,200,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Laminate,Ya,Siling gantung,Ya,Linear shape (galley),"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,MDF Board Panel,Handle Aluminium Built-in,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,10987,19087
Perempuan,Bujang,Wilayah Persekutuan,"T20 ( > RM 9,619 )",Apartmen,20,769,120,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Vinyl,Ya,Siling Kayu,Ya,U- shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,Solid Wood,Handle Hidden,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,8760,17099
Perempuan,Bujang,Wilayah Persekutuan,"M40 ( RM4,360 - RM 9,619 )",Apartmen,20,1263,250,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling composite,Ya,single Wall shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,Sibu / Perforated Aluminium,Tictac / Tekan Untuk Buka,Ya,Kompacplus (Jenama Table Top),Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Berkembar,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,8900,17000
Perempuan,Bujang,Wilayah Persekutuan,"M40 ( RM4,360 - RM 9,619 )",Apartmen,20,1175,200,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Parquet,Ya,Siling kapur/siling plaster,Ya,single Wall shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",7,7,3,4,2,Fridge;Oven;Microwave;Stove,Sibu / Perforated Aluminium,Tictac / Tekan Untuk Buka,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,12099,19000
Perempuan,Bujang,Wilayah Persekutuan,B40 ( < RM 4360 ),Apartmen,5,966,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Mozek seramik atau porselin,Ya,Siling kapur/siling plaster,Ya,single Wall shape,Base unit;wall unit,6,6,3,4,0,Tiada,Sibu / Perforated Aluminium,Tictac / Tekan Untuk Buka,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,9899,15698
Perempuan,Kahwin,Wilayah Persekutuan,B40 ( < RM 4360 ),Apartmen,20,1581,250,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling Kayu,Ya,L inear shape,Base unit;wall unit,6,6,3,4,0,Tiada,Solid Plywood c/w HPL Laminated (Blockboard),Handle Potong 45 Degree,Ya,Solid Surface,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Berkembar,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,10000,17097
Perempuan,Bercerai,Wilayah Persekutuan,"M40 ( RM4,360 - RM 9,619 )",Apartmen,20,2799,400,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Marmar atau Granit (Natural Stones),Ya,Siling composite,Ya,Linear shape (galley),"Base unit;wall unit;Tall unit(Oven,Microwave)",14,14,3,4,2,Fridge;Oven;Microwave;Stove,Melamine,Handle Hidden,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,15000,21000
Perempuan,Bujang,Wilayah Persekutuan,"M40 ( RM4,360 - RM 9,619 )",Apartmen,20,3041,400,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Marmar atau Granit (Natural Stones),Ya,Siling Kayu,Ya,single Wall shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",12,12,3,4,2,Fridge;Oven;Microwave;Stove,MDF Board Panel,Handle Potong 45 Degree,Ya,Solid Surface,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,16900,25098
Lelaki,Bercerai,Wilayah Persekutuan,"M40 ( RM4,360 - RM 9,619 )",Apartmen,20,1269,250,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling composite,Ya,G- Shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,4G Glass Door,Handle Knob,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,12000,19087
Perempuan,Bujang,Melaka,"M40 ( RM4,360 - RM 9,619 )",Apartmen,10,1194,200,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling kapur/siling plaster,Ya,U- shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",10,10,3,4,2,Fridge;Oven;Microwave;Stove,Sibu / Perforated Aluminium,Tictac / Tekan Untuk Buka,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,9000,17863
Perempuan,Bercerai,Wilayah Persekutuan,"M40 ( RM4,360 - RM 9,619 )",Apartmen,10,3509,350,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling composite,Ya,G- Shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",10,8,3,4,2,Fridge;Oven;Microwave;Stove,4G Glass Door,Handle Hidden,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,15987,24098
Perempuan,Kahwin,Wilayah Persekutuan,"M40 ( RM4,360 - RM 9,619 )",Apartmen,10,3509,400,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Vinyl,Ya,Siling kapur/siling plaster,Ya,Peninsular,"Base unit;wall unit;Tall unit(Oven,Microwave)",10,10,3,4,2,Fridge;Oven;Microwave;Stove,Solid Plywood c/w HPL Laminated (Blockboard),Handle Potong 45 Degree,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Berkembar,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,15643,25321
Perempuan,Bujang,Wilayah Persekutuan,"M40 ( RM4,360 - RM 9,619 )",Apartmen,10,3500,360,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Marmar atau Granit (Natural Stones),Ya,Siling kapur/siling plaster,Ya,single Wall shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",12,12,3,4,2,Fridge;Oven;Microwave;Stove,Sibu / Perforated Aluminium,Tictac / Tekan Untuk Buka,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,14000,23999
Perempuan,Kahwin,Melaka,"M40 ( RM4,360 - RM 9,619 )",Apartmen,20,3200,355,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Mozek seramik atau porselin,Ya,Siling composite,Ya,Linear shape (galley),"Base unit;wall unit;Tall unit(Oven,Microwave)",10,10,3,4,2,Fridge;Oven;Microwave;Stove,Sibu / Perforated Aluminium,Tictac / Tekan Untuk Buka,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,14987,22888
Lelaki,Bujang,Selangor,"M40 ( RM4,360 - RM 9,619 )",Apartmen,20,3121,370,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling composite,Ya,Peninsular,"Base unit;wall unit;Tall unit(Oven,Microwave)",10,8,3,4,2,Fridge;Oven;Microwave;Stove,MDF Board Panel,Tictac / Tekan Untuk Buka,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,14098,22099
Perempuan,Kahwin,Selangor,"M40 ( RM4,360 - RM 9,619 )",Apartmen,20,3200,321,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Vinyl,Ya,Siling kapur/siling plaster,Ya,G- Shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",10,8,3,4,2,Fridge;Oven;Microwave;Stove,MDF Board Panel,Handle Hidden,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,15674,23098
Perempuan,Bujang,Selangor,"M40 ( RM4,360 - RM 9,619 )",Apartmen,10,2573,260,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Mozek seramik atau porselin,Ya,Siling gantung,Ya,U- shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,Melamine,Handle Aluminium Built-in,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Berkembar,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,10000,16000
Perempuan,Bujang,Selangor,B40 ( < RM 4360 ),Apartmen,10,2777,290,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Laminate,Ya,Siling composite,Ya,Island,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,4G Glass Door,Handle Aluminium Built-in,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Berkembar,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,12023,19088
Perempuan,Bujang,Selangor,B40 ( < RM 4360 ),Apartmen,10,1225,250,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Laminate,Ya,Siling Kayu,Ya,U- shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,Sibu / Perforated Aluminium,Tictac / Tekan Untuk Buka,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Tiles,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,9088,16543
Lelaki,Bujang,Selangor,B40 ( < RM 4360 ),Apartmen,10,1348,200,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling Kayu,Ya,L –shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",9,9,3,4,2,Fridge;Oven;Microwave;Stove,Solid Plywood c/w HPL Laminated (Blockboard),Handle Hidden,Ya,Solid Surface,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Berkembar,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,12000,18095
Perempuan,Bujang,Selangor,B40 ( < RM 4360 ),Apartmen,5,1345,200,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling Kayu,Ya,Peninsular,"Base unit;wall unit;Tall unit(Oven,Microwave)",7,7,3,4,2,Fridge;Oven;Microwave;Stove,4G Glass Door,Handle Potong 45 Degree,Ya,Solid Surface,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,9087,16098
Perempuan,Bujang,Wilayah Persekutuan,"M40 ( RM4,360 - RM 9,619 )",Kediaman Servis/SoHo,10,900,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Marmar atau Granit (Natural Stones),Ya,Siling kapur/siling plaster,Ya,Linear shape (galley),"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,Melamine,Handle Potong 45 Degree,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,6754,14999
Lelaki,Bujang,Negeri Sembilan,"M40 ( RM4,360 - RM 9,619 )",Kediaman Servis/SoHo,10,897,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Mozek seramik atau porselin,Ya,Siling kapur/siling plaster,Ya,U- shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,4G Glass Door,Handle Potong 45 Degree,Ya,Solid Surface,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,7896,15678
Perempuan,Bujang,Wilayah Persekutuan,"M40 ( RM4,360 - RM 9,619 )",Kediaman Servis/SoHo,10,789,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling Kayu,Ya,L inear shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",7,7,3,4,2,Fridge;Oven;Microwave;Stove,Solid Wood,Tictac / Tekan Untuk Buka,Ya,Solid Surface,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Berkembar,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,7890,14099
Perempuan,Bujang,Negeri Sembilan,"M40 ( RM4,360 - RM 9,619 )",Kediaman Servis/SoHo,10,1000,120,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Marmar atau Granit (Natural Stones),Ya,Siling Kayu,Ya,L inear shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",7,7,3,4,2,Fridge;Oven;Microwave;Stove,MDF Board Panel,Handle Hidden,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,8900,14567
Perempuan,Bujang,Negeri Sembilan,B40 ( < RM 4360 ),Kediaman Servis/SoHo,20,1200,160,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Laminate,Ya,Siling Kayu,Ya,Island,"Base unit;wall unit;Tall unit(Oven,Microwave)",7,7,3,4,2,Fridge;Oven;Microwave;Stove,Solid Plywood c/w HPL Laminated (Blockboard),Handle Aluminium Built-in,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Tiles,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,9000,13076
Lelaki,Bujang,Negeri Sembilan,"M40 ( RM4,360 - RM 9,619 )",Kediaman Servis/SoHo,10,1300,166,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Marmar atau Granit (Natural Stones),Ya,Siling Kayu,Ya,Peninsular,"Base unit;wall unit;Tall unit(Oven,Microwave)",8,8,3,4,2,Fridge;Oven;Microwave;Stove,MDF Board Panel,Tictac / Tekan Untuk Buka,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Tunggal,Ya,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Tiada,Ya,10345,16098
Perempuan,Bujang,Johor,B40 ( < RM 4360 ),Kediaman Servis/SoHo,20,1300,177,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling PVC,Ya,L inear shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",7,7,3,4,2,Fridge;Oven;Microwave;Stove,MDF Board Panel,Handle Knob,Ya,Konkrit dan Tiles,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,10988,16709
Perempuan,Bujang,Negeri Sembilan,B40 ( < RM 4360 ),Kediaman Servis/SoHo,20,906,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Kaca,Ya,Siling Kayu,Ya,U- shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",7,7,3,4,2,Fridge;Oven;Microwave;Stove,4G Glass Door,Handle Hidden,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,"Quartz, Granite & Marble (Stone)",Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,13090,16098
Perempuan,Bujang,Perak,B40 ( < RM 4360 ),Apartmen,10,883,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Marmar atau Granit (Natural Stones),Ya,Siling Kayu,Ya,single Wall shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",7,7,3,4,2,Fridge;Oven;Microwave;Stove,Melamine,Handle Aluminium Built-in,Ya,Solid Surface,Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kaca,Ya,Sinki Tunggal,Ya,Pendawaian kipas,Pendawaian soket plug 13A,Ya,7890,15999
Perempuan,Bujang,Terengganu,B40 ( < RM 4360 ),Apartmen,5,786,100,Ya,Ya,Memasang lantai baru;Memecahkan lantai lama,Jubin Mozek seramik atau porselin,Ya,Siling kapur/siling plaster,Ya,G- Shape,"Base unit;wall unit;Tall unit(Oven,Microwave)",9,9,3,4,2,Fridge;Oven;Microwave;Stove,Solid Plywood c/w HPL Laminated (Blockboard),Handle Hidden,Ya,"Quartz, Granite & Marble ( Stone)",Ya,Memasang lantai di dinding;Memecahkan jubin lama di dinding;Skirting,Kayu,Ya,Sinki Tunggal,Ya,Tiada,Pendawaian lampu;Pendawaian kipas;Pendawaian soket plug 13A;Pendawaian ekzos fan,Ya,10987,16099
